path,sentence
record_smarthome_7000029_1025.wav,วิธีทำขนมบัวลอย
record_smarthome_7000018_804.wav,ปิดไฟยี่สิบนาที
record_smarthome_7000041_119.wav,ดูดฝุ่น
record_smarthome_7000052_2319.wav,เปิดไฟที่ห้องเก็บของ
record_smarthome_7000021_1118.wav,อุ่นนมร้อนให้หน่อย
record_smarthome_7000032_558.wav,ปิดระบบดูดควัน
record_smarthome_7000051_489.wav,ปิดพัดลมที่จอดรถ
record_smarthome_7000038_564.wav,ปิดระบบแจ้งเตือน
record_smarthome_7000040_2263.wav,เปิดไฟตรงบริเวณอาบน้ำด้วยฝักบัว
record_smarthome_7000026_1355.wav,เปิดทีวีช่องข่าว
record_smarthome_7000034_2047.wav,เปิดเพลงสำหรับปาร์ตี้
record_smarthome_7000041_2284.wav,เปิดไฟทั้งหมดในห้องเก็บของ
record_smarthome_7000043_1710.wav,เปิดระบบทำน้ำอุ่น
record_smarthome_7000041_1152.wav,เช็คค่าฝุ่น PM ในห้องนี้ให้ฉันหน่อย
record_smarthome_7000023_2426.wav,เปิดไฟห้องเก็บของให้หน่อย
record_smarthome_7000025_1591.wav,เปิดพัดลมที่จอดรถ
record_smarthome_7000033_785.wav,ปิดไฟที่จอดรถในอีกสิบนาทีนะ
record_smarthome_7000028_1407.wav,เปิดท่อระบายน้ำในอ่าง
record_smarthome_7000041_715.wav,ปิดแอร์ในห้องนั่งเล่นในอีกสิบนาทีจ้า
record_smarthome_7000021_966.wav,ลดเสียงวิทยุในห้องนั่งเล่นให้หน่อย
record_smarthome_7000039_921.wav,รบกวนเปิดไฟในห้องน้ำให้หน่อยจ้า
record_smarthome_7000035_1800.wav,เปิดหน้าต่างทิศตะวันออกตอนนี้
record_smarthome_7000043_2611.wav,แสดงอุณหภูมิน้ำให้ฉันเห็น
record_smarthome_7000038_2589.wav,เลื่อนบันไดลงมาให้หน่อย
record_smarthome_7000039_2474.wav,เปิดไฟในห้องนอน
record_smarthome_7000033_127.wav,ตรวจวัดอุณหภูมิภายในห้อง
record_smarthome_7000044_2501.wav,เปิดไมค์สำหรับร้องคาราโอเกะ
record_smarthome_7000034_1536.wav,เปิดประตูโรงรถ
record_smarthome_7000027_1425.wav,เปิดน้ำที่อ่างล้างมือตอนนี้
record_smarthome_7000040_1090.wav,อีกสิบนาทีปิดเครื่องทำน้ำอุ่น
record_smarthome_7000042_1230.wav,เปลี่ยนเป็นเพลงสากล
record_smarthome_7000051_2250.wav,เปิดไฟดวงกลางห้องหน่อย
record_smarthome_7000044_2536.wav,เพิ่มอุณหภูมิเครื่องทำน้ำอุ่น
record_smarthome_7000038_2427.wav,เปิดไฟอัตโนมัติทันทีเมื่อประตูปิด
record_smarthome_7000043_591.wav,ปิดหน้าต่างโรงรถ
record_smarthome_7000035_2005.wav,เปิดเตาไฟฟ้าเตาด้านซ้าย
record_smarthome_7000035_1088.wav,อีกสิบนาทีปิดทีวี
record_smarthome_7000018_2324.wav,เปิดไฟทุกครั้งที่เข้าไปในห้องเก็บของ
record_smarthome_7000053_2529.wav,เพิ่มระดับเสียงโทรทัศน์เป็นยี่สิบ
record_smarthome_7000027_1634.wav,เปิดพัดลมเบอร์สองให้หน่อย
record_smarthome_7000032_2201.wav,เปิดโหมดดูภาพยนตร์
record_smarthome_7000042_2163.wav,เปิดแอร์เย็นเย็นในห้องอาหารให้หน่อย
record_smarthome_7000053_158.wav,ตั้งเวลาต้มไข่สิบนาที
record_smarthome_7000038_516.wav,ปิดพัดลมในห้องครัวในอีกสิบนาที
record_smarthome_7000022_653.wav,ปิดเครื่องให้ความชื้นหน่อย
record_smarthome_7000027_103.wav,ช่วยเปิดไฟห้องอาหารในอีกสิบนาที
record_smarthome_7000037_2355.wav,เปิดไฟสีเหลืองกับม่วง
record_smarthome_7000054_288.wav,ปรับอุณหภูมิแอร์ในห้องอาหารเป็นยี่สิบสี่องศาเซลเซียสหน่อย
record_smarthome_7000018_1630.wav,เปิดพัดลมเบอร์สองในหนึ่งนาที
record_smarthome_7000042_75.wav,ช่วยปิดน้ำในอีกสิบนาที
record_smarthome_7000021_1177.wav,เบาเสียงทีวีในห้องนั่งเล่นหน่อย
record_smarthome_7000039_102.wav,ช่วยเปิดไฟห้องน้ำอีกสิบนาที
record_smarthome_7000020_30.wav,กำจัดควันในห้องครัว
record_smarthome_7000016_917.wav,มัดถุงขยะให้ฉันหน่อย
record_smarthome_7000053_2500.wav,เปิดไฟไว้สิบห้านาที
record_smarthome_7000050_1769.wav,เปิดวิทยุคลื่นเก้าสิบเจ็ด
record_smarthome_7000038_1440.wav,เปิดน้ำลงในอ่างอาบน้ำหน่อยขอน้ำอุ่นนะ
record_smarthome_7000033_2264.wav,เปิดไฟตรงประตูที่จอดรถให้ด้วย
record_smarthome_7000031_288.wav,ปรับอุณหภูมิแอร์ในห้องอาหารเป็นยี่สิบสี่องศาเซลเซียสหน่อย
record_smarthome_7000019_1387.wav,เปิดทีวีในห้องอาหาร
record_smarthome_7000018_1858.wav,เปิดเครื่องดูดควันขณะทำอาหาร
record_smarthome_7000043_1463.wav,เปิดน้ำอุ่นให้ด้วย
record_smarthome_7000039_1683.wav,เปิดม่านรับแสง
record_smarthome_7000043_2114.wav,เปิดแอร์ภายในห้องครัว
record_smarthome_7000019_33.wav,ขอน้ำอุ่นอุณหภูมิสี่สิบห้าองศาเซลเซียส
record_smarthome_7000020_2146.wav,เปิดแอร์อุณหภูมิยี่สิบสี่องศาเซลเซียสในห้องนั่งเล่น
record_smarthome_7000036_898.wav,ปิดไฟในอีกยี่สิบนาที
record_smarthome_7000023_292.wav,ปรับเก้าอี้ลงให้ฉันหน่อย
record_smarthome_7000028_1313.wav,เปิดข่าวช่องแปดให้ดูที
record_smarthome_7000028_623.wav,ปิดเครื่องทำน้ำอุ่นเดี๋ยวนี้
record_smarthome_7000050_1081.wav,อีกสามสิบนาทีปิดพัดลม
record_smarthome_7000025_1886.wav,เปิดเครื่องดูดอากาศในห้องครัวหน่อย
record_smarthome_7000032_2619.wav,โทรหาคุณพ่อที
record_smarthome_7000036_338.wav,ปล่อยน้ำออกจากอ่างอาบน้ำ
record_smarthome_7000038_607.wav,ปิดเครื่องดูดควันในอีกห้านาที
